,state,county,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CHR,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_food_insecure,percent_age_65_and_older,percent_age_17_and_younger
126,Arkansas,Craighead,35.8307971158225,-90.6328394759117,102884,145.464373379486,38.2,34,7.9404688636,115.76343,92.592592593,62.565095473,3.0635624538,6.3,45615,24226,1390,49,92456,19299,17.2,12.8,24.8
127,Arkansas,Crawford,35.5890913358138,-94.2428293414366,61927,104.752015244676,35.2,31,9.8941616995,39.68506,90.337601863,55.69579288,3.5814005435,7.1,47363,20889,1009,44,87936,20752,13.8,15.3,25.1
128,Arkansas,Crittenden,35.207948927045,-90.3088439188398,49511,81.121756750269,41.3,37.8,7.9887379116,34.87179,89.081225033,55.116828136,4.3089393022,9.1,42606,20133,923,39,83533,17955,23.8,12.2,28.1
129,Arkansas,Cross,35.2957175959539,-90.7712209944472,17329,28.1141351984755,38.9,36.5,8.8189674274,41.511,92.09486166,48.18573966,4.1661067061,7.5,41214,20692,362,40,86295,19076,18.5,17.1,24.6
130,Arkansas,Dallas,33.9698171951334,-92.6544504905849,7738,11.5944895308613,38.5,44.6,8.0890538033,40.57893,86.956521739,49.907692308,4.411241551,7.1,37259,17803,178,32,65711,16118,19.3,20.2,23.4
131,Arkansas,Desha,33.833290662662,-91.2539886628755,12234,15.9266801248257,37.9,36.8,9.5309168443,42.50255,86.995515695,40.448157995,4.5379386368,12.8,36132,17324,267,38,66564,12994,25.6,17,25.7
132,Arkansas,Drew,33.5894505585918,-91.7200035153758,18688,22.5604159705295,40.8,30.1,8.4215625216,70.0922,88.127853881,66.819941917,5.0019337373,12.9,42494,18373,321,43,87478,14371,21.2,15.9,22.4
133,Arkansas,Faulkner,35.146988913006,-92.3320498604909,120417,185.853911076486,35.2,30.2,7.9798883958,49.3312,93.313298272,66.739759403,3.2793285184,5.8,53882,24809,1529,48,104570,21286,16.2,11.3,23.7
134,Arkansas,Franklin,35.5123257753256,-93.8906448540336,17799,29.2334308561111,34,37,9.4372475275,27.94857,97.252747253,58.52073963,3.5916824197,8.8,43696,19811,329,48,79788,14013,16,18.4,23.8
135,Arkansas,Fulton,36.3816685556085,-91.8182227500915,12186,19.7122868459967,27.7,29.9,9.5882620564,58.06719,97.520661157,62.700129814,3.9958376691,7.3,35630,19082,244,38,76353,16195,16.5,25,20.2
136,Arkansas,Garland,34.5766739463167,-93.1504172260916,97119,143.28268139418,29.5,34.9,9.8247843604,88.18342,85.2402746,61.372137579,4.0468661911,9.1,43610,24602,1896,54,89048,18757,16.6,21.7,20.8
137,Arkansas,Grant,34.2900054136019,-92.4236172931103,18046,28.5623404488298,35.7,39,6.0703517588,11.01018,89.473684211,55.438516144,3.1126066579,8,52050,24696,293,54,101333,20659,13.4,16.1,23.4
138,Arkansas,Greene,36.1175728084213,-90.5589848197642,43745,75.7242588885306,36.4,33.4,7.0139960619,57.70981,95.833333333,53.989592368,3.4978486459,8.2,46512,21643,796,45,88513,21205,15.1,14.9,24.5
139,Arkansas,Hempstead,33.7353295296054,-93.6684845709298,22208,30.5256227428296,29.1,36.4,10.76914357,27.44614,81.914893617,54.585152838,3.5627775535,8.3,38682,17813,377,41,80618,18451,19.1,16.5,26.4
140,Arkansas,Hot Spring,34.3176353515971,-92.9459475877061,33440,54.3556889452556,36.1,37.5,7.6132015306,20.84947,91.534391534,51.773215119,3.7661687987,6.8,47205,20522,676,54,82230,18218,15.6,17.3,21.3
141,Arkansas,Howard,34.0887764547187,-93.9934896288762,13487,22.9150071822343,44.5,29.5,11.598574171,44.51699,97.087378641,54.38027255,3.4616683553,7.4,40199,22587,250,45,80697,16445,17.1,16.5,25.9
142,Arkansas,Independence,35.74157916131,-91.5697150144517,37030,48.471544547002,28.6,29.8,8.1407267798,77.32509,88.03986711,58.550596553,4.0808778202,6.7,45596,22035,580,44,83282,19696,15.5,16.7,24
143,Arkansas,Izard,36.094882304796,-91.9134194255216,13461,23.1856063684195,34.5,30.5,10.390170295,36.53368,97.037037037,51.961483595,5.5452865065,9.6,37828,18964,291,38,78301,18596,15.8,24.8,18.6
144,Arkansas,Jackson,35.5992805792811,-91.2145581906092,17495,27.5973995673521,43,33.1,8.7250021095,40.85206,88.8,45.433550283,6.1527825786,7.7,36573,18316,371,49,73615,14945,20.4,16.8,20.3
145,Arkansas,Jefferson,34.2687893239905,-91.9315191999373,72385,83.1299494952528,40.8,34.1,7.2345256191,68.0026,81.37603796,49.1599073,5.2875365211,9.7,38596,19691,1410,41,79077,15615,24.7,15.2,23.2
146,Arkansas,Johnson,35.5700749580525,-93.4599019096451,26025,39.438407167431,39.5,28.9,10.567369301,56.49292,91.455696203,39.080278129,4.5284825275,5.7,39381,18871,419,48,70348,16470,15.4,15.6,24.3
147,Arkansas,Lafayette,33.2409513659268,-93.6070614134059,7127,13.4905708025834,46.2,45.4,10.590988882,29.14602,92.941176471,50.825556353,5.2462955547,11.1,35527,24171,147,30,77871,12496,21.9,21.5,20.5
148,Arkansas,Lawrence,36.0412620364719,-91.107093151184,16915,28.7857522521027,32.3,31,8.2793095368,30.25719,88.70292887,57.938420348,3.9224263634,8.2,40308,18010,355,25,75235,16566,16.1,19.2,22.2
149,Arkansas,Lee,34.7806636934095,-90.7821491820875,9781,16.2307664688863,39.4,33.4,8.5520442778,10.89799,80.263157895,35.9375,4.8337332876,16.4,28080,14292,183,34,69257,10066,26.2,16.9,19.7
150,Arkansas,Lincoln,33.9574492750934,-91.7333354617301,13935,24.814733079137,32.6,40,9.3666708973,14.65631,94.690265487,30.713964975,4.3058648849,11.6,44951,12610,232,42,86063,17111,18.5,13.5,17.9
151,Arkansas,Little River,33.70051747212,-94.2343535031277,12616,23.7028726251326,37.8,35.2,8.9756801319,24.27381,85.039370079,49.733510993,5.2689152233,8.8,43559,20237,244,46,86024,17166,18.4,19.2,22.7
152,Arkansas,Logan,35.2152781991025,-93.7163314349866,21935,30.9764205401334,32.8,35.3,9.6222131672,18.41451,91.930835735,48.782862707,4.0347468282,8.1,41471,20340,402,33,74194,18268,16,19.1,22.4
153,Arkansas,Lonoke,34.7542846588607,-91.8886697810108,71279,92.4585125516854,43,32.7,7.1151847302,16.46136,90.643274854,60.689485348,3.2109414232,5.6,56651,24501,1104,49,103116,25638,13.9,12.6,26.5
154,Arkansas,Madison,36.0109613887179,-93.7245602548557,15761,18.8923545837056,34.7,30.9,11.462059517,18.36098,87.906976744,35.012737051,2.8683005656,5.2,42674,22637,314,43,85283,17719,13.9,17.6,23.5
155,Arkansas,Marion,36.2683886039476,-92.6842362930242,16404,27.4769989143467,28.8,29.9,9.7206703911,12.17434,92.43697479,52.731673582,4.1346449431,10,36581,18706,401,35,66151,14202,15.3,26.5,17.7
156,Arkansas,Miller,33.3120985280613,-93.8915592934458,43666,69.8000099082146,34.3,40,8.0762711864,72.75373,87.4,56.370896185,4.816955684,8.6,42162,21217,870,43,87114,17746,19.7,15,24.2
157,Arkansas,Mississippi,35.7638367711463,-90.0542095967973,44199,49.0786322529837,40.9,38,7.565356673,42.69551,86.585365854,46.797799944,5.6824671616,10.9,36718,19159,946,43,78492,16281,23.3,13.4,27
158,Arkansas,Monroe,34.6778373786508,-91.2039002056354,7542,12.422375338186,38.5,37.4,8.4918094521,42.34298,90,39.615668884,4.3335761107,10.7,32922,19849,211,26,77204,12209,23.8,21,21.2
159,Arkansas,Montgomery,34.5389309518112,-93.6594257708323,9100,11.6684562047743,29,24.4,11.429461227,22.42404,93.103448276,45.388349515,4.8089591568,4.5,38318,20375,162,29,76276,16874,14.9,24.8,19.7
160,Arkansas,Nevada,33.6639635481111,-93.3072016474631,8668,14.029604077973,35.6,41.3,8.3602771363,36.02738,92.929292929,51.949541284,3.5427622474,7.2,37626,17595,175,39,67750,15907,20.2,19.5,22.7
161,Arkansas,Newton,35.919978515674,-93.2178734856521,7988,9.7307187765441,32,26.1,9.6335078534,NA,79.661016949,43.44042838,3.3816425121,5.1,36078,17790,137,27,71662,15438,14.2,23.6,19.9
162,Arkansas,Ouachita,33.5933633532991,-92.8819426694903,24728,33.7453218566146,38.1,34.4,6.9505055881,50.27652,90.875912409,56.390838567,4.6540235777,7.9,37624,20033,517,48,75734,13711,22.9,18.2,22.8
163,Arkansas,Perry,34.9473774884474,-92.9314544036398,10246,18.5763296690738,33.3,28.1,8.8549247938,9.6637,90.977443609,53.641517662,4.1666666667,7.4,45342,22474,169,43,85423,22899,14.7,18.5,22
164,Arkansas,Phillips,34.4282480327346,-90.8480639250114,19929,28.6490807908176,42.8,40.3,7.3102602534,53.8445,86.071428571,57.254710056,6.1440677966,17.6,29945,16684,404,25,71405,11894,29.5,16.3,27
165,Arkansas,Pike,34.1636706441815,-93.6564822378582,11017,18.3427483597806,33.6,37.4,11.997152011,27.96942,87.209302326,55.87144623,4.1598119859,5.6,41534,19686,186,30,74325,19004,14.7,18.8,23.1
166,Arkansas,Poinsett,35.5740283137053,-90.6629962076398,24131,31.8199518632404,41.7,40.2,9.5064828576,16.5604,82.119205298,45.155709343,3.8465283864,6.8,37370,17710,562,44,69517,16563,17.6,17.3,23.8
167,Arkansas,Polk,34.4858696758929,-94.2280724976008,20290,23.6567302609187,33.6,31.4,12.98405467,69.58942,90.43062201,52.011888432,4.1609396476,8.7,39048,18097,375,35,69640,16544,17,21.4,23.4
168,Arkansas,Pope,35.4476333317574,-93.0341595274245,63107,77.6649485336019,34.4,31.8,10.510778253,64.22809,91.363022942,53.044389158,4.469273743,7.1,45788,20912,901,46,85688,17602,16,14.3,22.8
169,Arkansas,Prairie,34.8298053878833,-91.5527893890706,8334,12.862802374144,44.4,47.1,9.1533546326,12.12415,88.421052632,62.551440329,3.8957399103,6.7,43245,21035,169,33,81148,17521,16.9,22,20.7
170,Arkansas,Pulaski,34.7699374134509,-92.3117792779039,391806,516.504512581489,33.2,29.5,7.6573374299,116.76431,80.418653948,68.545297923,3.4871307013,6.4,49957,28421,5848,50,106383,21254,19.3,13.5,23.8
171,Arkansas,Randolph,36.3414678747645,-91.0277154059674,17584,26.9594971974737,35,33.2,8.9218250509,56.95734,93.103448276,61.958568738,3.9721254355,4.1,37799,20059,350,38,68304,15700,16.5,20.1,22.6
172,Arkansas,St. Francis,35.0220209556272,-90.7477544449679,27023,42.5696695094741,42.9,40.1,8.4730351765,46.27844,81.060606061,44.46783318,5.15625,11,33257,16540,482,42,64538,12478,25.7,14,22.8
173,Arkansas,Saline,34.6465934833437,-92.6765186740944,115577,159.732328144126,30.2,27.2,7.5056325079,43.57919,93.089430894,67.562258412,3.1065908933,4.7,63677,26963,1721,53,111036,30401,11.9,17,23.8
174,Arkansas,Scott,34.8607805580977,-94.0632448442536,10661,11.9477751059161,38.4,37.4,11.652025378,19.14792,86.486486486,41.40625,3.6757990868,11.9,35826,17934,216,35,64142,14048,14.9,18.4,24.2
175,Arkansas,Searcy,35.9109017438968,-92.6995097338282,7938,11.9172318068857,32.3,31.3,10.020484807,25.19526,97.297297297,45.410334347,4.328711532,4.2,31659,20618,149,22,67352,14461,15.1,24.2,19.9
176,Arkansas,Sebastian,35.1996634220618,-94.2741851685288,127351,239.428793555732,31.1,30,12.859227185,128.79858,87.829614604,51.520489523,3.579500657,5.4,46843,23383,1986,47,86596,18941,16.5,14.3,24.5
177,Arkansas,Sevier,33.9971814466297,-94.2411845149318,17193,30.4232658513529,33.3,37,17.743724865,46.74262,92.237442922,38.746241036,4.667507659,6.8,44100,17458,244,47,81750,19973,12.1,13.7,29
178,Arkansas,Sharp,36.1611493570975,-91.4798652241863,17027,28.1699380457874,37.8,34.9,10.479041916,28.7472,97.727272727,48.776009792,4.7602621594,7.9,36032,19404,406,36,65856,16054,17.4,25.5,21.1
179,Arkansas,Stone,35.8598833929609,-92.1567081825378,12503,20.618272585891,38.9,32.5,11.866666667,47.85834,94.915254237,49.506649507,4.5407206832,8.1,34009,19616,249,50,74159,15094,17.2,25.3,20.1
180,Arkansas,Union,33.17130767156,-92.5972743490475,40334,38.811994849398,34.6,32.6,8.8951806104,55.76821,88.316151203,55.710218285,5.5513784461,9,45335,22240,825,45,90628,15872,19.8,16.6,24
181,Arkansas,Van Buren,35.5806518423107,-92.515693519527,16892,23.7996340277169,37.2,30.7,9.804898298,24.23361,93.442622951,38.893981057,5.2524911333,11.9,40486,19883,294,36,76081,16244,16.2,24.7,20.1
182,Arkansas,Washington,35.9790676620886,-94.2155836716935,219930,233.467553398871,29.8,25.4,12.418161979,80.60484,87.382419721,62.801214149,2.6034315365,5.2,50893,25249,2419,49,101471,21614,14.4,10.7,25.1
183,Arkansas,White,35.2562845277812,-91.7455585916958,78823,76.1503471748177,31.4,30.6,8.5383799864,50.62266,86.272439282,54.946808511,4.3745930267,6.3,44811,22510,1254,48,91617,18395,15.9,15.2,23.6
184,Arkansas,Woodruff,35.186327448288,-91.2430674721897,6873,11.7133142124646,42.1,40.6,9.6650524617,45.65515,89.855072464,47.839272176,4.7366560622,12.3,34306,18382,166,22,81400,12632,21.9,20.9,21.8
185,Arkansas,Yell,35.0026095804533,-93.4112456580797,21716,23.3451085309239,37.7,35.3,12.00959397,55.75431,87.328767123,45.871197155,4.1975308642,6.8,41729,18981,406,37,88194,20184,13.2,16.9,24.9
186,California,Alameda,37.6469597754318,-121.888767331006,1605217,2171.87426566942,19.4,14.5,5.7827935577,110.14977,86.814128944,75.55903676,2.9999469474,7.1,101744,39042,12714,44,183864,35306,12.2,12.4,21.4
187,California,Alpine,38.5972040222543,-119.820679847404,1184,1.60359723659134,23,20.6,7.5669383003,0,NA,53.246753247,4.5703839122,11.8,55384,26783,NA,21,125393,29900,14.3,20.8,23.1
188,California,Amador,38.4463952649397,-120.651102881223,36963,62.1674670419954,29.7,24.8,6.1959071423,67.31217,88.483146067,60.956274,4.0051679587,11.6,58515,27496,529,46,110741,26061,11.6,24.7,15.5
189,California,Butte,39.6669453719701,-121.600694376181,223877,136.805354101919,27.2,22.4,7.1636527881,61.4931,84.51454322,68.975321278,4.9585248072,10.7,50945,25077,3263,39,103590,18583,16,17,20.3
190,California,Calaveras,38.2046028507764,-120.554136049561,44787,43.9082937177742,30.5,31.2,7.3307759688,43.79242,89.748953975,56.626950006,3.9576600628,9.6,62984,30577,727,40,121160,26121,12.2,25.1,18
191,California,Colusa,39.1774889944109,-122.236972647167,21361,18.5630333026523,40.5,27.9,10.728094538,32.10273,89.344262295,49.083503055,12.927340687,8.7,57249,25745,228,43,101347,24028,11.8,13,27.8
192,California,Contra Costa,37.9191670693643,-121.927939120675,1107925,1532.91656449364,24,16.2,5.8956173288,103.09916,87.897242055,71.497177436,3.1514249783,7.7,101463,40792,9400,45,184303,38923,10.1,14.2,23.5
193,California,Del Norte,41.7431353515116,-123.897261985252,27628,27.4572023087311,34.4,24.9,6.2334416396,61.88569,80.97826087,43.697702218,5.5114948298,10.4,48518,20282,511,36,86087,16967,16.4,15.3,21.2
194,California,El Dorado,38.7787390108896,-120.524674582784,183000,107.151384438033,22.5,18.2,5.4030715273,81.48709,89.364640884,70.993512276,3.5702977432,9.6,81869,37089,1968,45,156727,32169,10.7,17.9,21
195,California,Fresno,36.7582014489301,-119.649318251026,963160,161.637097134761,31.4,20,8.7343786523,67.12122,81.496114843,54.534644783,7.4555093866,11.9,52318,21057,10121,44,106175,20695,14,11.2,28.9
196,California,Glenn,39.5982069138469,-122.392011900266,27976,21.291599998664,32.3,19.3,10.980544077,17.79739,81.696428571,44.569672131,6.5341576023,9.9,47365,20362,334,37,93948,17863,13,14.6,27.1
197,California,Humboldt,40.6993025442616,-123.87564318425,135182,37.8876959126236,29,16.9,8.8795523313,69.4678,83.822422874,67.455403839,3.5619655068,9.5,49471,24038,2079,37,92947,19277,16.2,15.4,19.5
198,California,Imperial,33.0395169656596,-115.365362756509,178807,42.8118432616973,34.6,31.4,7.9044018727,23.51912,85.245901639,52.072102075,18.091619168,17.1,46633,16311,1636,31,97720,16439,14.2,11.9,28.7
199,California,Inyo,36.5111100801373,-117.410741955864,18326,1.8000313431035,27.7,26.5,8.9622985488,110.95085,39.862542955,59.63099631,3.8624641834,6.3,53793,28678,284,40,101113,25082,11.2,21.6,20.6
200,California,Kern,35.3428689243354,-118.729927371305,871337,107.150193194715,32.3,22.4,8.5992791008,49.48949,85.78053653,46.398403077,7.9755140221,11.9,51586,21094,10143,38,106826,21766,13.4,9.9,29.5
201,California,Kings,36.0753552087704,-119.815552708012,150261,108.146543955,29.4,23.7,9.0041260157,39.97308,80.448430493,51.102498412,7.7438866327,11.7,58255,19123,1368,35,103069,24279,13.2,9.1,27.5
202,California,Lake,39.0996221027628,-122.753203195302,64076,50.9961416194302,25.1,23.1,9.244419004,45.139,78.061911171,49.4992324,5.2273663965,13.7,45086,21799,1438,27,92579,17043,15.6,20.5,20.3
203,California,Lassen,40.6735944017347,-120.594328680414,31945,7.03451766635394,40.9,36.9,4.7716428085,32.08934,86.305732484,37.114661654,4.7883624609,9.4,57705,20072,393,33,107277,23441,13.9,12.3,16.5
204,California,Los Angeles,34.3589223664316,-118.217048733019,10057155,2478.24064467614,21.7,16.4,10.059485018,72.78,81.568783693,63.040266045,4.6692577459,8.9,67986,29301,84296,38,134568,25104,11.2,12.2,22.8
205,California,Madera,37.2179843407527,-119.762688038884,153366,71.7631848573455,35.8,28,10.38586454,43.97986,83.205417607,45.126793501,7.0146924977,8.2,53632,19021,1637,36,106573,23346,11.4,12.9,27.8
206,California,Marin,38.0738660828082,-122.724085765348,259358,498.296638027549,16.6,12.6,5.4131949119,148.30143,87.120913746,75.947813021,2.383230223,5.1,122933,63608,1818,48,236506,41789,9.5,19.5,20.5
207,California,Mariposa,37.5815132460153,-119.905437998504,17645,12.1789014379169,23.8,20.7,7.9952644041,34.15106,85.840707965,60.302943698,5.298186089,9.8,51402,27832,284,27,94912,20905,14.2,24.8,16.5
208,California,Mendocino,39.4402321690103,-123.391486028242,87409,24.9287358799456,32.1,18.6,10.72739553,89.75437,83.540669856,57.193349263,3.938058668,11,51386,25278,1236,28,97900,19745,13.6,18.9,21.8
209,California,Merced,37.1918953152357,-120.71766656778,265001,136.936495464663,28.4,21.8,8.7471237822,44.3755,88.482023968,47.63789992,8.2957853875,15.7,56169,19130,2695,41,98746,21604,13.1,10.5,30.1
210,California,Modoc,41.5898526556218,-120.724959929274,9033,2.30701849617936,28.3,25.3,10.530470477,67.72773,85.849056604,48.541247485,7.5495438817,6.8,45227,21899,164,17,84853,20505,15.5,23.1,20.1
211,California,Mono,37.9390920464878,-118.88685440928,14051,4.608418068471,25.4,17.5,9.9790180445,63.52343,36.301369863,61.667102169,3.8479587048,8,66499,31059,104,42,113778,37557,10.7,13.2,19.8
212,California,Monterey,36.2171642713656,-121.239216857037,430201,131.135610521445,27.7,19.8,11.469413147,60.28677,84.706099134,46.897482768,6.2693868078,6.9,69665,25947,3342,43,131618,31109,9.5,12,26.5
213,California,Napa,38.5064901332749,-122.330531353597,140823,188.183083044538,23.8,18.5,8.5375290173,96.47237,86.951364176,64.027627148,2.9256710532,6.6,85624,38057,1284,41,163017,36420,8,17,21.9
214,California,Nevada,39.3013743453952,-120.768463376512,98639,102.988513952139,22,14.4,7.0499404982,70.13044,49.969933854,73.289587957,3.4663392674,8.8,66681,33385,1221,46,125222,26781,12.2,23.4,17.8
215,California,Orange,33.7029787122117,-117.76109087688,3132211,3961.70507213008,19.4,15.2,8.3365759293,97.41725,89.183238806,69.9283117,2.9248332437,6.8,89373,35939,22753,46,168013,35553,9.2,13.2,23
216,California,Placer,39.0634682770267,-120.71756048968,370571,263.360912747634,20.8,15.2,4.2716778146,123.52201,90.475376197,78.280902973,3.1515066437,7,89175,37914,3456,48,159467,34242,10.3,17.9,23
217,California,Plumas,40.0046385148289,-120.838549906052,18754,7.34569137862535,26.9,23.5,6.904315197,85.36976,80.722891566,70.741989882,7.4923547401,11.8,55079,31292,336,23,103347,22997,15.5,24.9,16.6
218,California,Riverside,33.7436542378953,-115.993827440125,2323892,322.481164194566,27.1,20.7,8.9320239584,42.50462,88.875356464,54.994277078,4.3765350783,11.3,66793,24443,22791,36,124437,26314,9.4,13.2,26.4
219,California,Sacramento,38.4493182775248,-121.34425496619,1479300,1533.04901600965,28.9,18.7,6.4159371791,85.32518,81.033849383,66.595771763,3.7931315998,10.2,69475,28292,16234,44,126401,26062,14.4,12.8,24.4
220,California,San Benito,36.605687738987,-121.074974577627,58051,41.8019713115616,32.3,28.2,8.1051770391,31.5039,90.246768508,57.779208239,5.0568531536,10.8,80063,27848,477,47,146648,39418,5.6,11.2,27.1
221,California,San Bernardino,34.8413860585926,-116.178419507298,2106754,105.036909739158,28.8,22.9,8.3338412857,58.49623,83.376744186,55.148542728,4.0351497872,11,63310,21857,22654,30,115954,25105,10.1,10.4,27.4
222,California,San Diego,33.0341418382434,-116.735305013808,3253356,773.386044692773,20.3,14.4,8.4051288606,79.8158,81.071011105,71.795776088,3.3075764056,7.8,78777,32482,26319,41,147360,31298,11,12.7,22.4
223,California,San Francisco,37.7551299310926,-122.440883273162,850282,18131.8901494953,18.4,13.8,5.0078621127,154.46146,71.394669587,87.197258277,2.3533315843,6.2,110601,55567,6898,41,221839,31384,13.3,14.4,13.5
224,California,San Joaquin,37.9347613818742,-121.271410851838,714860,513.404784824831,32.7,24.9,7.5756058325,58.08775,81.727127346,50.738087568,5.9962559783,11.9,63567,23477,8355,43,121464,25087,12.8,11.7,27.9
225,California,San Luis Obispo,35.3870861594811,-120.404526139368,278680,84.4319277117338,25.5,15,7.2576262211,82.9202,91.513917176,69.886001783,2.945642918,5.5,70626,32335,2779,48,136850,29215,11.6,17.6,18.2
